SimpleLogistic,-S,Threshold,0.6,Training,Precision: 0,9524,Recall: 0,7273,F1: 0,8247,CorrespondenceSize,111,ReductionRatio,0.9880920666975935,Testing,Precision: 1,0000,Recall: 0,6154,F1: 0,7619
SimpleLogistic,,Threshold,0.8,Training,Precision: 0,9286,Recall: 0,7091,F1: 0,8041,CorrespondenceSize,92,ReductionRatio,0.9880920666975935,Testing,Precision: 1,0000,Recall: 0,6154,F1: 0,7619
HoeffdingTree,-L,0,-S,0,Threshold,0.6,Training,Precision: 0,0000,Recall: 0,0000,F1: 0,0000,CorrespondenceSize,0,ReductionRatio,0.9880920666975935,Testing,Precision: 0,0000,Recall: 0,0000,F1: 0,0000
HoeffdingTree,,,,,Threshold,0.8,Training,Precision: 0,6667,Recall: 0,7636,F1: 0,7119,CorrespondenceSize,515,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
HoeffdingTree,-L,0,-S,1,Threshold,0.6,Training,Precision: 0,0000,Recall: 0,0000,F1: 0,0000,CorrespondenceSize,0,ReductionRatio,0.9880920666975935,Testing,Precision: 0,0000,Recall: 0,0000,F1: 0,0000
HoeffdingTree,,,,,Threshold,0.8,Training,Precision: 0,6774,Recall: 0,7636,F1: 0,7179,CorrespondenceSize,515,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
HoeffdingTree,-L,1,-S,0,Threshold,0.6,Training,Precision: 0,6667,Recall: 0,7636,F1: 0,7119,CorrespondenceSize,632,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
HoeffdingTree,,,,,Threshold,0.8,Training,Precision: 0,6563,Recall: 0,7636,F1: 0,7059,CorrespondenceSize,515,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
HoeffdingTree,-L,1,-S,0,Threshold,0.6,Training,Precision: 0,6667,Recall: 0,7636,F1: 0,7119,CorrespondenceSize,632,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
HoeffdingTree,,,,,Threshold,0.8,Training,Precision: 0,6563,Recall: 0,7636,F1: 0,7059,CorrespondenceSize,515,ReductionRatio,0.9880920666975935,Testing,Precision: 0,6000,Recall: 0,6923,F1: 0,6429
IBk,-I,-K,1,Threshold,0.6,Training,Precision: 0,7963,Recall: 0,7818,F1: 0,7890,CorrespondenceSize,172,ReductionRatio,0.9880920666975935,Testing,Precision: 0,9231,Recall: 0,9231,F1: 0,9231
IBk,,,,Threshold,0.8,Training,Precision: 0,8269,Recall: 0,7818,F1: 0,8037,CorrespondenceSize,172,ReductionRatio,0.9880920666975935,Testing,Precision: 0,9231,Recall: 0,9231,F1: 0,9231
IBk,-I,-K,2,Threshold,0.6,Training,Precision: 0,8113,Recall: 0,7818,F1: 0,7963,CorrespondenceSize,101,ReductionRatio,0.9880920666975935,Testing,Precision: 0,8571,Recall: 0,9231,F1: 0,8889
IBk,,,,Threshold,0.8,Training,Precision: 0,8113,Recall: 0,7818,F1: 0,7963,CorrespondenceSize,172,ReductionRatio,0.9880920666975935,Testing,Precision: 0,9231,Recall: 0,9231,F1: 0,9231
IBk,-I,-K,3,Threshold,0.6,Training,Precision: 0,8542,Recall: 0,7455,F1: 0,7961,CorrespondenceSize,108,ReductionRatio,0.9880920666975935,Testing,Precision: 0,8571,Recall: 0,9231,F1: 0,8889
